DietMatchesRecipe,AuthorId,RecipeId
True,1355497C,469263
True,2000409874A,18612
True,2001669801B,4332
True,2000400955A,274020
True,2000678012D,287634
True,1028564D,21581
True,1802556306C,54722
True,1957353A,110548
True,1828912D,344877
True,1127007D,214350
True,1061715B,80470
True,2000807260E,374484
True,2000807260E,79431
True,2002658750B,185297
True,2002658750B,61214
True,2002289570D,40453
True,1564052B,48611
True,2095384D,22188
True,1004811A,390681
True,1782480A,60350
True,525393E,383186
True,1083563A,261889
True,2001407716C,125908
True,1612105B,205458
True,1612105B,260021
True,1230705D,299038
True,1710888C,144711
True,1876533D,29601
True,610721C,73051
True,1699555D,82770
True,278677D,198130
True,1800263463D,147458
True,151312D,173673
True,2008235A,475906
True,2368809C,198390
True,937446E,15846
True,2000486813D,162379
True,2000411094B,71109
True,2000403091D,3595
True,2000403091D,288123
True,2000403091D,57297
True,2001577195A,24559
True,1869529E,16246
True,1886382A,105394
True,2207424A,149038
True,2000397540D,39362
True,1800083012B,65409
True,2000025973D,179050
True,487394B,83625
True,1187358D,10406
True,536728E,31750
True,536728E,174930
True,536728E,65049
True,630699D,380814
True,2341742A,42725
True,1744112A,204722
True,2002542727D,138983
True,636105D,28058
True,1800130991E,175680
True,1800130991E,73825
True,1219575C,122158
True,1233796D,128848
True,2002376140E,10331
True,2001749280D,111089
True,2000963228A,66538
True,2002874644C,434863
True,1801001164E,82925
True,1801001164E,48206
True,1637766D,120403
True,2000901263A,107037
True,1637413B,99056
True,1860512C,442100
True,180369B,15658
True,839962D,16687
True,839962D,81943
True,1803440094A,109902
True,1257668B,199019
True,1077001A,185342
True,1789581A,45889
True,2002745770D,103843
True,194226B,32503
True,1803432454A,13982
True,1803432454A,50064
True,165074B,43895
True,165074B,292602
True,2001031333D,413791
True,2633341D,68678
True,2000376264B,47326
True,2002128511B,346077
True,2002789960C,22133
True,407236C,28670
True,1803059655A,53192
True,1670573B,53726
True,1074420B,31110
True,2001839817C,494182
True,557521A,164706
True,2734390B,135350
True,2001709420D,103916
True,1340327E,316247
True,1976759A,427536
True,1276463E,156140
True,2001390140B,390318
True,2000094076D,110506
True,2000094076D,63785
True,2002022183E,76342
True,1085125C,198279
True,2000582162C,40339
True,414044A,12458
True,1496505E,95416
True,1496505E,78693
True,1496505E,141367
True,1496505E,186291
True,1101581D,266406
True,447231B,80693
True,447231B,248253
True,447231B,113885
True,2001589267C,53508
True,2000337576B,25348
True,1124987C,23821
True,1124987C,387926
True,1124987C,184255
True,1124987C,335334
True,1124987C,148068
True,1124987C,26440
True,1124987C,23457
True,268274D,70538
True,510186C,38669
True,1491766C,416469
True,574027C,113404
True,2300082E,55098
True,2002912E,188329
True,1400694E,323347
True,495598B,251220
True,495598B,33104
True,495598B,180266
True,363783D,49481
True,59458A,15398
True,364553A,59940
True,576479D,16720
True,2002825812D,61711
True,2000277727A,484807
True,606337D,46221
True,606337D,23811
True,606337D,95704
True,606337D,25121
True,2002402122C,174406
True,2002871118D,132263
True,914496A,243768
True,914496A,73440
True,2000657564A,54485
True,1764476C,255686
True,1764476C,162379
True,2000345677E,32844
True,2555763D,169160
True,2725914D,170094
True,2002269570E,213548
True,1369564E,263499
True,757483A,65973
True,1802688295C,102617
True,1784089D,221743
True,2001712242C,10269
True,453020A,147494
True,2348641D,392373
True,1186920B,150596
True,2692900C,71864
True,1534138B,378604
True,1199563C,234086
True,679765C,184333
True,2000382086D,318546
True,1897157A,375770
True,1161772A,25420
True,2000219742B,389852
True,2000219742B,105404
True,2239405E,301754
True,1803185952E,464110
True,1803185952E,18358
True,1803185952E,30880
True,1803185952E,28261
True,2002578331B,17394
True,2002005187E,92647
True,834476B,242509
True,2000263901D,260037
True,2000263901D,138834
True,2001041641E,35450
True,2001107811D,12521
True,2942806B,41594
True,2696316C,126879
True,260165C,280351
True,2002556245A,82925
True,1803492922C,26671
True,388200B,391316
True,2000694279C,28995
True,2001598755D,60350
True,134717A,8727
True,1124878A,26337
True,2181426D,330199
True,768043D,183176
True,2527809C,138288
True,2002168070D,136256
True,1214821C,28807
True,1802852938C,55656
True,1848629D,26849
True,763863D,169079
True,279154C,17123
True,2000789807D,200066
True,522786D,68437
True,609954B,3470
True,2196253E,95222
True,2002166812C,161205
True,2002508869B,177367
True,2000981812A,362812
True,913471A,19567
True,2002039417A,12249
True,229541D,59900
True,484848D,105218
True,2100543E,320938
True,2002849197B,349246
True,2001523213C,38669
True,607339C,443792
True,1150987A,113608
True,785638A,76073
True,2002419651C,411042
True,2001663377B,311020
True,499032D,31901
True,634704D,51833
True,308586A,11194
True,2784206A,171314
True,2002712865C,137530
True,2002712865C,25258
True,320983B,184963
True,1518843E,339807
True,959967E,359768
True,2393531A,310907
True,2393531A,19091
True,2393531A,26370
True,1803765276A,253719
True,1011996D,28683
True,2001501269C,135870
True,857093E,101699
True,2413367B,73166
True,1802517349E,11642
True,644828E,208657
True,707671B,51081
True,2001679686B,346405
True,923389D,50847
True,2000051544D,151727
True,225124E,357575
True,2001083208E,131300
True,1485210C,208556
True,1802628226C,102083
True,1802628226C,48635
True,2204308E,77554
True,2001319261E,326272
True,1178554A,50719
True,2551051B,456573
True,283954C,492049
True,1995956B,77602
True,723815C,251761
True,2000776750D,333802
True,2002161592B,405993
True,2002719791E,114392
True,2001949873E,253657
True,2920188C,245872
True,202619C,11816
True,2161389D,89007
True,2911058C,364736
True,2911058C,283906
True,980477A,72769
True,626432B,114514
True,2863246B,301362
True,2555501A,75568
True,2555501A,32460
True,2002399048D,191398
True,2000137021A,311007
True,2001381325A,19710
True,689405C,2930
True,864207D,45809
True,119140C,54782
True,2000202955A,343162
True,567781C,501743
True,1803664743C,28148
True,2000125075D,5000
True,2000125075D,34239
True,55065E,263091
True,2002429822D,16315
True,2000454260B,469427
True,640435E,523752
True,1537722B,45518
True,11690837A,431756
True,2001954840E,4049
True,59464B,304705
True,2002100378E,14277
True,912491D,68754
True,736329D,57909
True,2000915416D,20762
True,378487B,23560
True,2002252867D,113053
True,2409638A,31195
True,1551788C,249740
True,762246E,2583
True,2001636172D,429242
True,2001334670E,176110
True,2002184963B,179487
True,568682A,392378
True,2002278410A,205336
True,605571D,115849
True,2396167D,238625
True,84441D,133842
True,1152519E,25518
True,662999C,45182
True,2147602B,140744
True,2000542899B,99049
True,2000542899B,9860
True,1499414C,132263
True,2000399707B,181852
True,794456A,258828
True,673692E,155430
True,985459C,1209
True,72882A,50719
True,166926D,33919
True,1973094D,69013
True,1347254E,38295
True,1854072E,3360
True,1657484D,27208
True,1895612C,328726
True,211929B,101011
True,451226D,15242
True,1732626C,337664
True,280572B,410387
True,1802394986E,46389
True,1802394986E,123316
True,1802394986E,78881
True,1802394986E,146520
True,63995E,45287
True,921459A,375948
True,921459A,78706
True,921459A,111820
True,295453E,124968
True,2002582565E,217910
True,1360429C,424963
True,366267C,271795
True,41654A,2123
True,1400878C,518280
True,6914D,327002
True,1354411E,135272
True,2001343249B,295656
True,41883942B,39145
True,2101909B,493413
True,2515457A,221217
True,2002127663B,103409
True,1802428793E,492420
True,1689656C,48799
True,882829A,55198
True,882829A,63712
True,2002581921E,324905
True,2002581921E,20244
True,1555444C,60778
True,747876B,235518
True,26357A,11028
True,2657345E,276408
True,1031914B,94781
True,305400B,54225
True,133778D,14306
True,2002334628B,60350
True,1620400B,198091
True,1859875C,46509
True,1859875C,318045
True,1970955B,4417
True,1970955B,71341
True,753107E,471272
True,2420823C,71979
True,2420823C,105718
True,2010155B,26785
True,2727520D,181242
True,2137953E,155186
True,2002520239E,27860
True,2606083D,141983
True,221151C,25690
True,119192C,28603
True,835347D,108201
True,705848D,231964
True,408888B,12458
True,2866347B,136879
True,2866347B,76719
True,2578212D,200417
True,454325A,431399
True,1745098C,54128
True,310659E,185931
True,1457676C,505062
True,2001661725D,8594
True,321644E,524487
True,1458193D,125515
True,2485606D,25868
True,45777605E,60200
True,24702E,128592
True,2780901A,47600
True,370707D,69630
True,398075A,28185
True,834173B,320192
True,181348A,226004
True,445311E,85629
True,987323E,52272
True,2000986783A,354422
True,1352275A,248806
True,368048E,481146
True,1802601542D,314180
True,2001613295A,240580
True,2002251496B,102918
True,2001402511E,116849
True,2001951053E,104086
True,34730E,73166
True,2000304975D,10113
True,1987643D,116181
True,2001498699D,334052
True,40958820A,241174
True,44832608E,3877
True,2002747587B,20890
True,2223027A,9737
True,694016E,22164
True,45106003D,95863
True,172902B,34492
True,2915699C,164489
True,1073621A,54351
True,2778910A,7678
True,2001341180D,90135
True,537595D,358839
True,2314032B,83213
True,2314032B,7073
True,2160745E,1602
True,2002830776D,306761
True,2002830776D,48732
True,184661D,10135
True,478988D,50174
True,1802410866C,22782
True,2867284D,65922
True,2001542811B,166764
True,2001542811B,53508
True,1510423D,233481
True,2002390664D,201798
True,1360824D,64353
True,508919C,140842
True,1596616C,221240
True,325191E,47249
True,194777B,7904
True,571616D,54225
True,433926D,27893
True,2001075380A,167396
True,1803695525A,47195
True,1375714C,80156
True,502972D,329954
True,1652857C,414309
True,690039B,255493
True,599721E,190661
True,1683151D,420398
True,1216181A,96994
True,2478959E,32204
True,105111E,56201
True,358862D,269455
True,91603A,95475
True,91603A,217089
True,91603A,183758
True,1316505D,215790
True,272275E,218766
True,345429C,21228
True,1801816305C,26321
True,2002319053A,57007
True,173996A,60350
True,251331D,44955
True,2002552177D,403583
True,345081D,27208
True,364607E,4089
True,899414C,85382
True,535600A,31500
True,255812A,439307
True,2002047847B,8757
True,2002047847B,76930
True,1802561014D,143640
True,1273273A,14220
True,181214D,192661
True,2001465114B,53895
True,2001465114B,22579
True,2000618212C,228641
True,1016507E,11763
True,1016507E,253032
True,1016507E,29284
True,130378C,67733
True,222570E,279261
True,1489103E,208657
True,2002021942A,79388
True,501778E,43998
True,499699B,16075
True,2001719998B,164706
True,2002620651A,166853
True,2716248E,53198
True,605332C,7932
True,2944692B,14809
True,227626B,364177
True,227626B,143903
True,227626B,182413
True,227626B,52272
True,227626B,248253
True,227626B,57716
True,2001642705E,59910
True,2000718562D,90037
True,2000350761D,100336
True,2029385E,80994
True,2002314705C,18914
True,1455881D,273469
True,1477283B,252838
True,2000417175B,181385
True,924450C,8244
True,924450C,52680
True,405279E,23195
True,920077E,60350
True,333352D,229296
True,470073A,98411
True,208269A,164680
True,2001549969D,162842
True,613657D,457637
True,1802570767C,160202
True,513507E,293542
True,513507E,32204
True,848763C,204860
True,848763C,14626
True,848763C,52917
True,848763C,61206
True,2002421764E,79965
True,45843C,150384
True,2001503835B,224608
True,2002692E,307344
True,2002414023E,183673
True,2001582482B,184006
True,601564B,269646
True,2001810133D,24506
True,352329E,46596
True,246363C,23189
True,1981779A,112192
True,1981779A,115441
True,2001997047E,48188
True,2002233970A,414615
True,441162C,247397
True,1600888C,27597
True,252667B,403716
True,448337C,158666
True,448337C,109880
True,448337C,102094
True,448337C,199579
True,2001378820C,412086
True,141581A,102734
True,500790E,132263
True,339250E,26773
True,2001421962B,233189
True,1487723C,3520
True,2805395A,438244
True,1803439346E,86112
True,2002685675A,47090
True,529371B,114638
True,529371B,13242
True,529371B,45562
True,525284C,82925
True,397560C,66546
True,2001836017C,363516
True,1911667C,192408
True,1328994E,518280
True,2637122B,113237
True,1931409C,12787
True,1931409C,127255
True,799928B,335376
True,2000385103A,109423
True,2000385103A,238892
True,2000385103A,66519
True,2000385103A,41954
True,2000385103A,101101
True,2001383847C,47797
True,728326C,91624
True,67891D,78853
True,984775D,58430
True,2001978988B,166973
True,570087E,178370
True,2145079D,154050
True,2224884B,69633
True,2001399345A,132565
True,350408E,42532
True,1802850147C,349246
True,645836A,78549
True,757775B,134856
True,80723D,80829
True,2001151826B,89107
True,2001798244C,113064
True,2001798244C,16851
True,2001297310E,4050
True,190941A,67256
True,2001238684B,155959
True,2000187756A,90599
True,2638186C,170085
True,9808A,154790
True,1086563E,18950
True,2492330C,301754
True,1616904C,183699
True,2000121246E,141337
True,2001950062A,13324
True,838852D,632
True,342641B,192282
True,2061209B,25481
True,146752A,67478
True,55310B,66258
True,55310B,72887
True,931283B,144121
True,2002108836D,486261
True,147403A,268880
True,434429C,21071
True,2000400860D,61738
True,1800163408C,78490
True,1978551D,80963
True,1978551D,13729
True,1978551D,153393
True,2000329737D,438624
True,2001864805B,99476
True,186610D,382233
True,807886D,32204
True,90341D,297900
True,433950B,26230
True,433950B,78225
True,340993E,17987
True,2375156C,73356
True,2375156C,2886
True,2002177481C,180308
True,2001563928D,32652
True,340590D,224323
True,340590D,28707
True,1802397550D,15625
True,378071B,164706
True,2001132427A,340829
True,2001505945A,194466
True,2001435939D,117892
True,257525C,228536
True,590859A,14831
True,2001430213A,9350
True,166623B,492503
True,2000711363B,102933
True,1675918A,445536
True,53016A,15603
True,2000504749E,51221
True,1967997E,201592
True,2002260573E,5170
True,2000425674D,145112
True,306328B,154918
True,1166802D,152
True,2001625826A,148927
True,2304260B,188543
True,2000956765D,227775
True,2001495082A,288312
True,2001495082A,118027
True,2001853029A,99156
True,286891C,31134
True,2001524364D,13228
True,2000893305E,42448
True,390882B,25760
True,710609E,77051
True,2006014C,99156
True,2000707322E,84738
True,447638E,78225
True,103887E,51893
True,274125D,448534
True,831205B,366252
True,555767E,371657
True,1797000A,276759
True,2791121C,185917
True,385379D,496401
True,2668181C,73440
True,2668181C,32618
True,2466146B,395640
True,1505201C,456483
True,1159973A,14026
True,1159973A,65265
True,1050732D,107317
True,1050732D,147797
True,2712984A,82486
True,2158567E,392356
True,2194654E,77176
True,2624729D,456383
True,2001500840A,94496
True,1218361A,8701
True,756538D,440835
True,756538D,19023
True,2000606436B,105071
True,2002623514A,141791
True,2000491207D,335732
True,1803369316A,493413
True,1013352A,34881
True,1013352A,344008
True,1013352A,3285
True,1013352A,74146
True,1013352A,201572
True,1013352A,42278
True,1013352A,105260
True,1013352A,102350
True,238572B,100291
True,2000270974A,478987
True,717105E,137722
True,558699A,234920
True,558699A,147154
True,2002009525B,108401
True,2002009525B,38988
True,183872C,99103
True,2001461061C,43068
True,2001529831A,33561
True,781992A,83625
True,1596290E,101010
True,1240671B,158309
True,104634E,23811
True,2002610143A,24617
True,5076B,261889
True,1802551128C,80724
True,2000361393D,27208
True,2001397155C,19525
True,2001397155C,27072
True,976718C,312028
True,976718C,421844
True,2006867E,104227
True,2001246679C,89204
True,2001246679C,26049
True,160974E,63689
True,160974E,146825
True,160974E,31489
True,160974E,89204
True,160974E,55309
True,160974E,33233
True,2001056409A,299226
True,1191756A,216376
True,2001357588E,50847
True,1802780564C,42825
True,2000382063A,178370
True,914005D,65287
True,2000150990E,527202
True,174618D,12458
